text,entities
The doctor said dizzy is a side effect of Ascorbic Acid-Zinc.,"[(42, 60, 'DRUG'), (16, 21, 'ADE')]"
She became dry mouth post-administration of Calcium Gluconate.,"[(44, 61, 'DRUG'), (11, 20, 'ADE')]"
Live Infectious Bursal Disease (IBD) Virus Vaccine (Vet.) made me feel constipation for hours.,"[(0, 57, 'DRUG'), (71, 83, 'ADE')]"
dizzy followed immediately after I took Antazoline hydrochloride / Tetrahydrozoline hydrochloride.,"[(40, 97, 'DRUG'), (0, 5, 'ADE')]"
Patients often report blurred vision after taking Lymecycline.,"[(50, 61, 'DRUG'), (22, 36, 'ADE')]"
"She became dizzy post-administration of Thiamine mononitrate (Vitamin B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12).","[(40, 146, 'DRUG'), (11, 16, 'ADE')]"
I experienced fever when I was prescribed AmLodipine Besylate.,"[(42, 61, 'DRUG'), (14, 19, 'ADE')]"
She became shortness of breath post-administration of Camphor + Menthol + Dementholised Mint Oil.,"[(54, 96, 'DRUG'), (11, 30, 'ADE')]"
She became vomiting post-administration of Vitamin B-Complex.,"[(43, 60, 'DRUG'), (11, 19, 'ADE')]"
I noticed nausea symptoms after my dose of Cetirizine Dihydrochloride.,"[(43, 69, 'DRUG'), (10, 16, 'ADE')]"
Patients often report palpitations after taking Fosaprepitant (as Dimeglumine).,"[(48, 78, 'DRUG'), (22, 34, 'ADE')]"
I noticed nausea symptoms after my dose of Paricalcitol.,"[(43, 55, 'DRUG'), (10, 16, 'ADE')]"
She became chills post-administration of ENZALUTAMIDE.,"[(41, 53, 'DRUG'), (11, 17, 'ADE')]"
Dilamine made me feel headache for hours.,"[(0, 8, 'DRUG'), (22, 30, 'ADE')]"
Asthlon made me feel anxiety for hours.,"[(0, 7, 'DRUG'), (21, 28, 'ADE')]"
My mom felt blurred vision after taking Paracetamol + Thiamine Mononitrate (Vit B1) + Pyridoxine Hydrochloride (Vit B6) + Cyanocobalamine (Vit B12).,"[(40, 147, 'DRUG'), (12, 26, 'ADE')]"
anxiety followed immediately after I took Calcium Gluconate (as monohydrate).,"[(42, 76, 'DRUG'), (0, 7, 'ADE')]"
The doctor said constipation is a side effect of CEFTAZIDIME.,"[(49, 60, 'DRUG'), (16, 28, 'ADE')]"
Patients often report anxiety after taking Betamethasone (as Valerate) + Neomycin (as Sulfate).,"[(43, 94, 'DRUG'), (22, 29, 'ADE')]"
chills followed immediately after I took Vitamin B Complex + Vitamin C.,"[(41, 70, 'DRUG'), (0, 6, 'ADE')]"
"After using Amlodine HD, I started to feel vomiting.","[(12, 23, 'DRUG'), (43, 51, 'ADE')]"
Patients often report anxiety after taking Phenylgen.,"[(43, 52, 'DRUG'), (22, 29, 'ADE')]"
She became vomiting post-administration of Blumea Balsamifera (L.) DC (Sambong Leaf).,"[(43, 84, 'DRUG'), (11, 19, 'ADE')]"
"Ever since I took Insulin Human (rDNA), I've had rash.","[(18, 38, 'DRUG'), (49, 53, 'ADE')]"
She became shortness of breath post-administration of Pantoprazole (as Sodium Sesquihydrate) + Domperidone.,"[(54, 106, 'DRUG'), (11, 30, 'ADE')]"
She became headache post-administration of Simvastatin.,"[(43, 54, 'DRUG'), (11, 19, 'ADE')]"
I experienced fatigue when I was prescribed Amino Acid + Sorbitol.,"[(44, 65, 'DRUG'), (14, 21, 'ADE')]"
I experienced insomnia when I was prescribed Guaifenesin + Phenylpropanolamine Hcl+ Chlorphenamine Maleate.,"[(45, 106, 'DRUG'), (14, 22, 'ADE')]"
My mom felt fatigue after taking Calcium (As Carbonate).,"[(33, 55, 'DRUG'), (12, 19, 'ADE')]"
vomiting followed immediately after I took Terazosin (as hydrochloride dihydrate).,"[(43, 81, 'DRUG'), (0, 8, 'ADE')]"
I experienced shortness of breath when I was prescribed Potassium Citrate (as monohydrate).,"[(56, 90, 'DRUG'), (14, 33, 'ADE')]"
Patients often report palpitations after taking Isoxsuprine hydrochloride.,"[(48, 73, 'DRUG'), (22, 34, 'ADE')]"
"After using Filgrastim (Recombinant Granulocyte Colony-Stimulating Factor [Rhu-Gcsf]), I started to feel constipation.","[(12, 85, 'DRUG'), (105, 117, 'ADE')]"
Strepsils made me feel tremors for hours.,"[(0, 9, 'DRUG'), (23, 30, 'ADE')]"
Patients often report muscle pain after taking Arsenic Trioxide.,"[(47, 63, 'DRUG'), (22, 33, 'ADE')]"
Patients often report anxiety after taking Isoniazid + Pyridoxine hydrochloride.,"[(43, 79, 'DRUG'), (22, 29, 'ADE')]"
Patients often report chills after taking Paracetamol + Phenylpropanolamine Hydrochloride + Chlorphenamine Maleate.,"[(42, 114, 'DRUG'), (22, 28, 'ADE')]"
The doctor said vomiting is a side effect of Calcium (as carbonate)..,"[(45, 68, 'DRUG'), (16, 24, 'ADE')]"
"I experienced anxiety when I was prescribed Thiamine nitrate (Vitamin B1) + Pyridoxine 
hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12).","[(44, 148, 'DRUG'), (14, 21, 'ADE')]"
"After using Sterile Water For Irrigation, I started to feel constipation.","[(12, 40, 'DRUG'), (60, 72, 'ADE')]"
"Ever since I took Benzoyl Peroxide, I've had tremors.","[(18, 34, 'DRUG'), (45, 52, 'ADE')]"
"Ever since I took Fluvoxamine (as maleate), I've had shortness of breath.","[(18, 42, 'DRUG'), (53, 72, 'ADE')]"
"Ever since I took Dextran 70 + Hypromellose, I've had shortness of breath.","[(18, 43, 'DRUG'), (54, 73, 'ADE')]"
My mom felt dry mouth after taking Levocarnitine.,"[(35, 48, 'DRUG'), (12, 21, 'ADE')]"
Patients often report insomnia after taking Cloxacillin (as Sodium).,"[(44, 67, 'DRUG'), (22, 30, 'ADE')]"
"After using Morphine Sulfate, I started to feel blurred vision.","[(12, 28, 'DRUG'), (48, 62, 'ADE')]"
The doctor said anxiety is a side effect of Meclizne Hydrochloride.,"[(44, 66, 'DRUG'), (16, 23, 'ADE')]"
"After using Daclastavir (As dihydrochloride), I started to feel swelling.","[(12, 44, 'DRUG'), (64, 72, 'ADE')]"
She became muscle pain post-administration of Cefepime (As Hydrochloride).,"[(46, 73, 'DRUG'), (11, 22, 'ADE')]"
The doctor said blurred vision is a side effect of Lopivasc.,"[(51, 59, 'DRUG'), (16, 30, 'ADE')]"
"insomnia followed immediately after I took Aluminum Hydroxide + Magnesium Trisilicate + 
Simethicone.","[(43, 100, 'DRUG'), (0, 8, 'ADE')]"
"Patients often report dry mouth after taking Menthol + Glycyrrhiza glabra (Liquorice) Root + 
Zingiber officinale (Ginger) Rhizome + Phyllantus 
emblica (Indian Gooseberry) Fruit.","[(45, 180, 'DRUG'), (22, 31, 'ADE')]"
"After using QUETIAPINE (AS FUMARATE), I started to feel fatigue.","[(12, 36, 'DRUG'), (56, 63, 'ADE')]"
"After using Ascorbic Acid (as Sodium Ascorbate), I started to feel insomnia.","[(12, 47, 'DRUG'), (67, 75, 'ADE')]"
Propofo made me feel dizzy for hours.,"[(0, 7, 'DRUG'), (21, 26, 'ADE')]"
Patients often report blurred vision after taking Duloxetine (as Hydrochloride).,"[(50, 79, 'DRUG'), (22, 36, 'ADE')]"
"After using Ascorbic Acid + Zinc + Vitamin D3, I started to feel dry mouth.","[(12, 45, 'DRUG'), (65, 74, 'ADE')]"
"diarrhea followed immediately after I took Dapagliflozin (as propanediol monohydrate) + 
Metformin Hydrochloride.","[(43, 113, 'DRUG'), (0, 8, 'ADE')]"
Spironolactone made me feel swelling for hours.,"[(0, 14, 'DRUG'), (28, 36, 'ADE')]"
Patients often report vomiting after taking Hydralazine Hydrochloride.,"[(44, 69, 'DRUG'), (22, 30, 'ADE')]"
The doctor said fatigue is a side effect of Bupivacaine Hydrochloride (as monohydrate) + Dextrose.,"[(44, 97, 'DRUG'), (16, 23, 'ADE')]"
dry mouth followed immediately after I took Aluminum Hydroxide + Magnesium Hydroxide + Simethicone.,"[(44, 98, 'DRUG'), (0, 9, 'ADE')]"
Dienogest made me feel constipation for hours.,"[(0, 9, 'DRUG'), (23, 35, 'ADE')]"
"tremors followed immediately after I took Pneumococcal Vaccine, Polyvalent.","[(42, 74, 'DRUG'), (0, 7, 'ADE')]"
swelling followed immediately after I took Piperacillin (as sodium) + Tazobactam (as sodium).,"[(43, 92, 'DRUG'), (0, 8, 'ADE')]"
"Ever since I took Reteplase (Recombinant Tissue Plasminogen Activator), I've had fever.","[(18, 70, 'DRUG'), (81, 86, 'ADE')]"
"Ever since I took Ketotifen Fumarate, I've had blurred vision.","[(18, 36, 'DRUG'), (47, 61, 'ADE')]"
"Ever since I took Vaccinium macrocarpan Ait. L. (Cranberry fruit juice 
refined dry extract), I've had nausea.","[(18, 93, 'DRUG'), (104, 110, 'ADE')]"
"Pioglitazone (as hydrochloride) + Metformin (as 
hydrochloride) made me feel anxiety for hours.","[(0, 64, 'DRUG'), (78, 85, 'ADE')]"
"After using TIMOLOL MALEATE, I started to feel nausea.","[(12, 27, 'DRUG'), (47, 53, 'ADE')]"
Patients often report shortness of breath after taking Clopidogrel (as bisulfate).,"[(55, 81, 'DRUG'), (22, 41, 'ADE')]"
shortness of breath followed immediately after I took Dexketoprofen (as trometamol).,"[(54, 83, 'DRUG'), (0, 19, 'ADE')]"
"After using Cetirizine Dihydrochloride, I started to feel rash.","[(12, 38, 'DRUG'), (58, 62, 'ADE')]"
Patients often report dry mouth after taking Typhoid Polysaccharide Vaccine.,"[(45, 75, 'DRUG'), (22, 31, 'ADE')]"
I experienced fever when I was prescribed Empagliflozin.,"[(42, 55, 'DRUG'), (14, 19, 'ADE')]"
"The doctor said fever is a side effect of 2, 4- Dichlorobenzyl Alcohol + Amylmetacresol.","[(42, 87, 'DRUG'), (16, 21, 'ADE')]"
I noticed vomiting symptoms after my dose of Capecitabine.,"[(45, 57, 'DRUG'), (10, 18, 'ADE')]"
"I experienced dizzy when I was prescribed Hydrotalcite + Dicycloverine Hydrochloride + 
Simethicone.","[(42, 100, 'DRUG'), (14, 19, 'ADE')]"
I noticed diarrhea symptoms after my dose of Cloxacillin (as Sodium Monohydrate).,"[(45, 80, 'DRUG'), (10, 18, 'ADE')]"
"Paracetamol + Phenylephrine Hydrochloride 
Chlorphenamine Maleate + Caffeine Anhydrous made me feel nausea for hours.","[(0, 87, 'DRUG'), (101, 107, 'ADE')]"
"After using Rifampicin + Isoniazid + Pyrazinamide + Ethambutol 
hydrochloride, I started to feel palpitations.","[(12, 78, 'DRUG'), (98, 110, 'ADE')]"
I noticed dry mouth symptoms after my dose of Ciprofibrate.,"[(46, 58, 'DRUG'), (10, 19, 'ADE')]"
"The doctor said muscle pain is a side effect of Ascorbic Acid (as Calcium Ascorbate) + Zinc (as
Zinc Sulfate Monohydrate).","[(48, 122, 'DRUG'), (16, 27, 'ADE')]"
She became muscle pain post-administration of Eucalyptus + Menthol + Methyl Salicylate.,"[(46, 86, 'DRUG'), (11, 22, 'ADE')]"
The doctor said insomnia is a side effect of Flunarizine Hydrochloride.,"[(45, 70, 'DRUG'), (16, 24, 'ADE')]"
"My mom felt diarrhea after taking Methyl Salicylate + Camphor + Menthol + Eucalyptus 
Oil.","[(34, 90, 'DRUG'), (12, 20, 'ADE')]"
Patients often report muscle pain after taking Phenylephrine Hydrochloride + Paracetamol.,"[(47, 88, 'DRUG'), (22, 33, 'ADE')]"
She became anxiety post-administration of Eraxis.,"[(42, 48, 'DRUG'), (11, 18, 'ADE')]"
I experienced insomnia when I was prescribed Thiamine (Vitamin B1)+ Pyridoxine (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(45, 122, 'DRUG'), (14, 22, 'ADE')]"
"Ever since I took Naproxen Sodium + Omeprazole, I've had insomnia.","[(18, 46, 'DRUG'), (57, 65, 'ADE')]"
Glycyrrhizic Acid + Glycine + L-Cysteine Hydrochloride made me feel tremors for hours.,"[(0, 54, 'DRUG'), (68, 75, 'ADE')]"
"After using Povidone Iodine 100 Mg/Ml (10%) Solution, I started to feel palpitations.","[(12, 52, 'DRUG'), (72, 84, 'ADE')]"
My mom felt nausea after taking Tamoxifen (as Citrate).,"[(32, 54, 'DRUG'), (12, 18, 'ADE')]"
She became dry mouth post-administration of Human Coagulation Factor IX.,"[(44, 71, 'DRUG'), (11, 20, 'ADE')]"
chills followed immediately after I took Naltrexone Hydrochloride.,"[(41, 65, 'DRUG'), (0, 6, 'ADE')]"
"My mom felt swelling after taking Monobasic Sodium Phosphate + Dibasic Sodium 
Phosphate.","[(34, 89, 'DRUG'), (12, 20, 'ADE')]"
Loperamide Hydrochloride made me feel vomiting for hours.,"[(0, 24, 'DRUG'), (38, 46, 'ADE')]"
fever followed immediately after I took Menthol + Pine Oil + Orange Oil + Wintergreen Oil + Bergamot Oil + Lemon Oil + Terpineol + Terpinyl Acetate + Rosemary Oil + Lavender Oil.,"[(40, 177, 'DRUG'), (0, 5, 'ADE')]"
The doctor said insomnia is a side effect of Sorafenib (As Tosylate).,"[(45, 68, 'DRUG'), (16, 24, 'ADE')]"
I noticed dizzy symptoms after my dose of 2% Chlorhexidine In 70% Alcohol.,"[(42, 73, 'DRUG'), (10, 15, 'ADE')]"
Imucor-Z made me feel palpitations for hours.,"[(0, 8, 'DRUG'), (22, 34, 'ADE')]"
insomnia followed immediately after I took Azithromycin Monohydrate.,"[(43, 67, 'DRUG'), (0, 8, 'ADE')]"
swelling followed immediately after I took Hyqdroquinone + Tretinoin.,"[(43, 68, 'DRUG'), (0, 8, 'ADE')]"
nausea followed immediately after I took Ampicillin (As Soidum) + Sulbactam (As Sodium).,"[(41, 87, 'DRUG'), (0, 6, 'ADE')]"
The doctor said anxiety is a side effect of Irbesartan.,"[(44, 54, 'DRUG'), (16, 23, 'ADE')]"
She became insomnia post-administration of Dexamethasone + Neomycin (as sulfate) + Polymyxin-BSulfate.,"[(43, 101, 'DRUG'), (11, 19, 'ADE')]"
"After using Iron + Vitamin B-Complex, I started to feel muscle pain.","[(12, 36, 'DRUG'), (56, 67, 'ADE')]"
The doctor said headache is a side effect of Zinc Oxide + Benzoic Acid + Sulfur + Salicylic Acid.,"[(45, 96, 'DRUG'), (16, 24, 'ADE')]"
My mom felt blurred vision after taking Carmona Retusa (Vahl.) Masam (Tsaang Gubat Leaf).,"[(40, 88, 'DRUG'), (12, 26, 'ADE')]"
"After using Thiamine Mononitrate (Vitamin B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12), I started to feel rash.","[(12, 116, 'DRUG'), (136, 140, 'ADE')]"
rash followed immediately after I took Enalapril (as Maleate).,"[(39, 61, 'DRUG'), (0, 4, 'ADE')]"
"After using Co-Amoxiclav, I started to feel palpitations.","[(12, 24, 'DRUG'), (44, 56, 'ADE')]"
"Ever since I took Tolnaftate + Clioquinol + Gentamicin Sulfate + Betamethasone Valerate, I've had constipation.","[(18, 87, 'DRUG'), (98, 110, 'ADE')]"
I experienced shortness of breath when I was prescribed 7% Amino Acids.,"[(56, 70, 'DRUG'), (14, 33, 'ADE')]"
My mom felt rash after taking Hydroxyzine (as Hydrochloride).,"[(30, 60, 'DRUG'), (12, 16, 'ADE')]"
I experienced swelling when I was prescribed Nicardipine Hydrochloride.,"[(45, 70, 'DRUG'), (14, 22, 'ADE')]"
I experienced muscle pain when I was prescribed Rosuvastatin (as calcium) + Ezetimibe.,"[(48, 85, 'DRUG'), (14, 25, 'ADE')]"
"After using Ascorbic Acid (Vitamin C), I started to feel anxiety.","[(12, 37, 'DRUG'), (57, 64, 'ADE')]"
I noticed chills symptoms after my dose of d-Alpha Tocopheryl Acid Succinate (Vitamin E)/ Korean Ginseng/ Bee Pollen/ Calcium Pantothenate/ Lecithin.,"[(43, 148, 'DRUG'), (10, 16, 'ADE')]"
The doctor said insomnia is a side effect of Pramipexole dihydrochloride (as monohydrate).,"[(45, 89, 'DRUG'), (16, 24, 'ADE')]"
Patients often report muscle pain after taking Phenylpropanolamine Hydrochloride + Phenylephrine Hydrochloride + Brompheniramine Maleate.,"[(47, 136, 'DRUG'), (22, 33, 'ADE')]"
The doctor said palpitations is a side effect of Cefuroxime Axetil.,"[(49, 66, 'DRUG'), (16, 28, 'ADE')]"
The doctor said rash is a side effect of Chlorpheniramine Maleate + Phenylpropanolamine Hydrochloride + Guaifenesin.,"[(41, 115, 'DRUG'), (16, 20, 'ADE')]"
"After using Multivitamins + Iron + Lysine Hydrochloride + Buclizine Hydrochloride (see reverse for formulation), I started to feel nausea.","[(12, 111, 'DRUG'), (131, 137, 'ADE')]"
The doctor said anxiety is a side effect of Lincomycin (As Hydrochloride).,"[(44, 73, 'DRUG'), (16, 23, 'ADE')]"
The doctor said palpitations is a side effect of Vemurafenib.,"[(49, 60, 'DRUG'), (16, 28, 'ADE')]"
"Ever since I took Salmeterol (as xinafoate) + Fluticasone propionate + Fluticasone propionate, I've had chills.","[(18, 93, 'DRUG'), (104, 110, 'ADE')]"
She became chills post-administration of Affinity-Purified Antibodies To Human Interferon Gamma.,"[(41, 95, 'DRUG'), (11, 17, 'ADE')]"
"I noticed swelling symptoms after my dose of Measles Vaccine (Live, Attenuated).","[(45, 79, 'DRUG'), (10, 18, 'ADE')]"
"Ever since I took Cefuroxime (as axetll), I've had insomnia.","[(18, 40, 'DRUG'), (51, 59, 'ADE')]"
Patients often report constipation after taking Lacidipine.,"[(48, 58, 'DRUG'), (22, 34, 'ADE')]"
My mom felt tremors after taking Sterile Water For Injection.,"[(33, 60, 'DRUG'), (12, 19, 'ADE')]"
She became insomnia post-administration of Losartan potassium + Amlodipine (as camsilate).,"[(43, 89, 'DRUG'), (11, 19, 'ADE')]"
"Ever since I took Phenylephrine Hydrochloride + Brompheniramine maleate, I've had muscle pain.","[(18, 71, 'DRUG'), (82, 93, 'ADE')]"
"My mom felt shortness of breath after taking Combined Diphtheria, Tetanus, Acellular Pertussis Vaccine, Adsorbed.","[(45, 112, 'DRUG'), (12, 31, 'ADE')]"
She became dizzy post-administration of Multivitamins + Iron + Lysine + Buclizine.,"[(40, 81, 'DRUG'), (11, 16, 'ADE')]"
I experienced swelling when I was prescribed Tigecycline.,"[(45, 56, 'DRUG'), (14, 22, 'ADE')]"
I experienced anxiety when I was prescribed Thiamine Mononitrate (Vitamins b1) + Pyridoxine Hydrochloride (Vitamin b6) + Cyanocobalamin (Vitamin B12).,"[(44, 149, 'DRUG'), (14, 21, 'ADE')]"
The doctor said anxiety is a side effect of Betaxolol (As Hydrochloride).,"[(44, 72, 'DRUG'), (16, 23, 'ADE')]"
"Ever since I took Sterile Water For Irrigation, I've had swelling.","[(18, 46, 'DRUG'), (57, 65, 'ADE')]"
Patients often report palpitations after taking Palonosetron (As Hydrochloride).,"[(48, 79, 'DRUG'), (22, 34, 'ADE')]"
My mom felt chills after taking Multivitamins+Iron.,"[(32, 50, 'DRUG'), (12, 18, 'ADE')]"
I noticed diarrhea symptoms after my dose of Diclofenac Diethylamine.,"[(45, 68, 'DRUG'), (10, 18, 'ADE')]"
The doctor said dizzy is a side effect of Cefepime (Hydrochloride).,"[(42, 66, 'DRUG'), (16, 21, 'ADE')]"
She became constipation post-administration of Multivitamins + Lysine.,"[(47, 69, 'DRUG'), (11, 23, 'ADE')]"
I noticed insomnia symptoms after my dose of Levetiracetam.,"[(45, 58, 'DRUG'), (10, 18, 'ADE')]"
shortness of breath followed immediately after I took Adapalene + Clindamycin (as phosphate).,"[(54, 92, 'DRUG'), (0, 19, 'ADE')]"
Clopidogrel (as bisulfate) + Aspirin made me feel diarrhea for hours.,"[(0, 36, 'DRUG'), (50, 58, 'ADE')]"
My mom felt headache after taking Sultamicillin (as tosylate).,"[(34, 61, 'DRUG'), (12, 20, 'ADE')]"
"After using Guaifenesin + Bromhexine Hydrochloride, I started to feel chills.","[(12, 50, 'DRUG'), (70, 76, 'ADE')]"
vomiting followed immediately after I took Eraxis.,"[(43, 49, 'DRUG'), (0, 8, 'ADE')]"
swelling followed immediately after I took Tizanidine (As Hydrochloride).,"[(43, 72, 'DRUG'), (0, 8, 'ADE')]"
She became constipation post-administration of Lactulose Solution.,"[(47, 65, 'DRUG'), (11, 23, 'ADE')]"
The doctor said dry mouth is a side effect of Co-Avox.,"[(46, 53, 'DRUG'), (16, 25, 'ADE')]"
"The doctor said anxiety is a side effect of Thiamine Mononitrate(Vit,B1) Pyridoxine (Vit.B6) Cyanocobalamine (Vit.B12).","[(44, 118, 'DRUG'), (16, 23, 'ADE')]"
insomnia followed immediately after I took Lornoxicam.,"[(43, 53, 'DRUG'), (0, 8, 'ADE')]"
